AUDVR,Daly River,,,
AUDYW,Daly Waters,,,
AUDAJ,Dauan Island,,,
AUDVP,Davenport Downs,,,
AUDDI,Daydream Is,,,
AUDLV,Delissaville,,,
AUDDN,Delta Downs,,,
AUDNM,Denham,,,
AUDNQ,Deniliquin,,,
AUDYM,Diamantina Lakes,,,
AUDRN,Dirranbandi,,,
AUDXD,Dixie,,,
AUDKV,Docker River,,,
AUDOX,Dongara,,,
AUDRD,Dorunda Station,,,
AUDFP,Drumduff,,,
AUDLK,Dulkaninna,,,
AUDNB,Dunbar,,,
AUDHD,Durham Downs,,,
AUDRR,Durrie,,,
AUDYA,Dysart,,,
AUECH,Echuca,,,
AUQDN,Eden,,,
AUEBH,Edinburgh,,,
AUEIH,Einasleigh,,,
AUEKD,Elkedra,,,
AUENB,Eneabba West,,,
AUEDD,Erldunda,,,
AUERB,Ernabella,,,
AUETD,Etadunna,,,
AUEUC,Eucla,,,
AUEVD,Eva Downs,,,
AUEVH,Evans Head,,,
AUFBN,Fairbarn,,,
AUFLC,Falls Creek,,,
AUFIK,Finke,,,
AUFLY,Finley,,,
AUFRB,Forbes,,,
AUFOS,Forrest,,,
AUFOT,Forster,,,
AUFSL,Fossil Downs,,,
AUFRE,Fremantle,,,
AUGBP,Gamboola,,,
AUGPN,Garden Point,,,
AUGSC,Gascoyne Junction,,,
AUGEE,George Town,,,
AUGTT,Georgetown,,,
AUGBV,Gibb River,,,
AUGLG,Glengyle,,,
AUGLM,Glenormiston,,,
AUGLY,Goldsworthy,,,
AUGOO,Goondiwindi,,,
AUGDD,Gordon Downs,,,
AUGOS,Gosford,,,
AUGBL,Goulburn Island,,,
AUGTS,Granites,,,
AUGVP,Greenvale,,,
AUGGD,Gregory Downs,,,
AUGFE,Grenfell,,,
AUGUH,Gunnedah,,,
AUGYP,Gympie,,,
AUHWK,Hawker,,,
AUHXX,Hay,,,
AUHIP,Headingly,,,
AUHAT,Heathlands,,,
AUHLV,Helenvale,,,
AUHRY,Henbury,,,
AUHMG,Hermannsburg,,,
AUHIG,Highbury,,,
AUHLL,Hillside,,,
AUHIH,Hook Island,,,
AUHPE,Hope Vale,,,
AUHTU,Hopetoun,,,
AUHSM,Horsham,,,
AUHUB,Humbert River,,,
AUIFF,Iffley,,,
AUIDK,Indulkana,,,
AUIGH,Ingham,,,
AUINJ,Injune,,,
AUIKP,Inkerman,,,
AUINM,Innamincka,,,
AUIVW,Inverway,,,
AUISI,Isisford,,,
AUJUN,Jundah,,,
AUJUR,Jurien Bay,,,
AUKPP,Kalpowar,,,
AUUBU,Kalumburu,,,
AUKDS,Kamaran Downs,,,
AUKDB,Kambalda,,,
AUKML,Kamileroi,,,
AUKNI,Katanning,,,
AUKPS,Kempsey,,,
AUKRA,Kerang,,,
AUKBD,Kimberley Downs,,,
AUKGY,Kingaroy,,,
AUKBJ,Kings Canyon,,,
AUKCS,Kings Creek Station,,,
AUKBB,Kirkimbie,,,
AUKOH,Koolatah,,,
AUKKP,Koolburra,,,
AUKQB,Koonibba,,,
AUKGR,Kulgera,,,
AUKRD,Kurundi,,,
AULNH,Lake Nash,,,
AULFP,Lakefield,,,
AULKD,Lakeland Downs,,,
AULDW,Lansdowne,,,
AULTB,Latrobe,,,
AULUU,Laura,,,
AULUT,Laura Station,,,
AULWH,Lawn Hill,,,
AULGH,Leigh Creek,,,
AULIB,Limbunya,,,
AULLP,Linda Downs,,,
AULDC,Lindeman Island,,,
AULLL,Lissadell,,,
AULOC,Lock,,,
AUHAP,Long Island,,,
AULOA,Lorraine,,,
AULTV,Lotusvale,,,
AULTP,Lyndhurst,,,
AUMNW,Macdonald Downs,,,
AUMVH,Macksville,,,
AUMHC,Macmahon Camp 4,,,
AUMIZ,Mainoru,,,
AUMQA,Mandora,,,
AUMJP,Manjimup,,,
AUMFP,Manners Creek,,,
AUMBB,Marble Bar,,,
AUMRG,Mareeba,,,
AUMGV,Margaret River Station,,,
AUMXD,Marion Downs,,,
AUMRP,Marla,,,
AUMQE,Marqua,,,
AURRE,Marree,,,
AUKAH,Melbourne City Heliport,,,
AUMLV,Merluna,,,
AURTY,Merty,,,
AUMMM,Middlemount,,,
AUMLR,Millicent,,,
AUMRL,Miners Lake,,,
AUXML,Minlaton,,,
AUMIN,Minnipa,,,
AUMWY,Miranda Downs,,,
AUMTQ,Mitchell,,,
AUMIH,Mitchell Plateau,,,
AUMXQ,Mitchell River,,,
AUMIY,Mittiebah,,,
AUONR,Monkira,,,
AUMNQ,Monto,,,
AUMWT,Moolawatana,,,
AUOOR,Mooraberree,,,
AUMET,Moreton,,,
AUOXY,Morney,,,
AUMRT,Moroak,,,
AUMBN,Mount Barnett,,,
AUMBF,Mount Buffalo,,,
AUMKV,Mount Cavenagh,,,
AUMFL,Mount Full Stop,,,
AUGSN,Mount Gunson,,,
AUMHO,Mount House,,,
AUMTD,Mount Sandford,,,
AUMSF,Mount Swan,,,
AUMNV,Mountain Valley,,,
AUMUQ,Muccan,,,
AUMUP,Mulga Park,,,
AUMVK,Mulka,,,
AUMXU,Mullewa,,,
AUMNE,Mungeranie,,,
AUMVU,Musgrave,,,
AUUTB,Muttaburra,,,
AUMYO,Myroodah,,,
AUNBR,Nambour,,,
AUNBH,Nambucca Heads,,,
AUNMR,Nappa Merry,,,
AUNPP,Napperby,,,
AUNAC,Naracoorte,,,
AUNRG,Narrogin,,,
AUNMP,New Moon,,,
AUNRY,Newry,,,
AURPM,Ngukurr,,,
AUNLS,Nicholson,,,
AUNIF,Nifty,,,
AUNKB,Noonkanbah,,,
AUNSA,Noosa,,,
AUNSV,Noosaville,,,
AUNSM,Norseman,,,
AUNLL,Nullagine,,,
AUNUR,Nullarbor,,,
AUNUB,Numbulwar,,,
AUUTD,Nutwood Downs,,,
AUNYN,Nyngan,,,
AUOBA,Oban,,,
AUOPI,Oenpelli,,,
AUODD,Oodnadatta,,,
AURBS,Orbost,,,
AUODR,Ord River,,,
AUOXO,Orientos,,,
AUOYN,Ouyen,,,
AUPDE,Pandie Pandie,,,
AUPRD,Pardoo,,,
AUPDN,Parndana,,,
AUPCE,Pearce,,,
AUPEY,Penong,,,
AUPEP,Peppimenarti,,,
AUPTI,Port Douglas,,,
AUPHJ,Port Hunter,,,
AUPKT,Port Keats,,,
AUPKL,Port Kembla,,,
AUPPI,Port Pirie,,,
AUPTE,Port Stephens,,,
AUUEE,Queenstown,,,
AUUIR,Quirindi,,,
AURCH,Richmond,,,
AUROH,Robinhood,,,
AURRV,Robinson River,,,
AURBC,Robinvale,,,
AURDA,Rockhampton Downs,,,
AURBU,Roebourne,,,
AURKY,Rokeby,,,
AURPV,Roper Valley,,,
AURSB,Roseberth,,,
AURLP,Rosella Plains,,,
AURTS,Rottnest Island,,,
AURHL,Roy Hill,,,
AURTP,Rutland Plains,,,
AUHLS,Saint Helens,,,
AUSVM,Saint Paul's Mission,,,
AUSXE,Sale,,,
AUSRM,Sandringham,,,
AUNDS,Sandstone,,,
AUSWB,Shaw River,,,
AUSGP,Shay Gap,,,
AUSSP,Silver Plains,,,
AUSIX,Singleton,,,
AUSHU,Smith Point,,,
AUSIO,Smithton,,,
AUSNB,Snake Bay,,,
AUZGL,South Galway,,,
AUSOI,South Molle Island,,,
AUSQC,Southern Cross,,,
AUSHQ,Southport,,,
AUSCG,Spring Creek,,,
AUKSV,Springvale,,,
AUZVG,Springvale,,,
AUSNH,Stanthorpe,,,
AUSQP,Starcke,,,
AUSWC,Stawell,,,
AUSTF,Stephen Island,,,
AUSRR,Stradbroke Island,,,
AUSTH,Strathmore,,,
AUKBY,Streaky Bay,,,
AUSSK,Sturt Creek,,,
AUSFP,Surfers Paradise,,,
AUSWH,Swan Hill,,,
AUTBL,Tableland,,,
AUTXR,Tanbar,,,
AUTAN,Tangalooma,,,
AUXTR,Tara,,,
